,,,業務,,觀光,,探親,,會議,,求學,,展覽,,醫療,,其他,,
,,,Business,,Leisure,,Visit Relatives,,Conference,,Study,,Exhibition,,Medical Treatment,,Others,,
年別,月份,居住地,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,小計
Years,Months,Residence,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female,Total
100,1,亞洲地區(Asia),46453,9090,92413,107501,9770,20976,2568,1019,682,574,0,0,0,0,10195,13477,314718
100,1,日本(Japan),22827,1004,33170,35470,1933,2276,503,40,112,94,0,0,0,0,851,522,98802
100,1,韓國(Korea),4762,518,6328,7108,995,1311,228,47,196,115,0,0,0,0,793,483,22884
100,1,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,香港(Hong Kong),4472,1406,10703,14248,1242,1013,375,218,47,53,0,0,0,0,2340,2692,38809
100,1,中國大陸(China),4598,1956,31560,37824,1805,11020,902,420,90,76,0,0,0,0,3022,3443,96716
100,1,澳門(Macao),46,12,426,524,85,66,7,14,6,10,0,0,0,0,177,194,1567
100,1,蒙古(Mongolia),12,4,0,4,14,17,2,4,4,5,0,0,0,0,5,20,91
100,1,越南(Vietnam),340,430,37,67,257,1396,7,9,24,33,0,0,0,0,282,401,3283
100,1,泰國(Thailand),1355,298,327,550,599,853,28,13,26,23,0,0,0,0,289,131,4492
100,1,馬來西亞(Malaysia),1579,352,4829,6247,982,908,154,97,54,59,0,0,0,0,282,234,15777
100,1,新加坡(Singapore),2996,782,3987,4246,739,625,171,71,28,23,0,0,0,0,236,168,14072
100,1,菲律賓(Philippines),1098,1307,369,577,277,609,35,46,13,21,0,0,0,0,789,1089,6230
100,1,汶萊(Brunei),3,0,28,23,12,16,0,0,0,0,0,0,0,0,2,2,86
100,1,印尼(Indonesia),447,721,447,484,279,449,26,15,30,41,0,0,0,0,688,3912,7539
100,1,柬埔寨(Cambodia),14,5,2,1,10,24,0,3,2,0,0,0,0,0,6,3,70
100,1,寮國(Laos),0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
100,1,帝汶(Timor),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
100,1,緬甸(Myanmar),18,4,7,9,20,41,0,0,3,2,0,0,0,0,24,13,141
100,1,索羅門群島(Solomon Islands),0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,2,8
100,1,吐瓦魯(Tuvalu),0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
100,1,印度(India),1035,42,61,17,175,66,117,17,18,3,0,0,0,0,204,24,1779
100,1,巴基斯坦(Pakistan),50,2,2,0,24,0,0,0,1,0,0,0,0,0,2,0,81
100,1,斯里蘭卡(Sri Lanka),27,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,34
100,1,孟加拉(Bangladesh),39,1,1,1,15,0,0,0,0,0,0,0,0,0,2,0,59
100,1,尼泊爾(Nepal),6,0,3,1,23,6,3,0,3,1,0,0,0,0,33,4,83
100,1,不丹(Bhutan ),0,0,0,1,12,0,1,0,0,0,0,0,0,0,25,1,40
100,1,馬爾地夫(Maldives),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,塞席爾(Seychelles),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,吉里巴斯(Kiribati),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
100,1,伊朗(Iran),54,4,0,5,5,0,0,0,1,0,0,0,0,0,2,0,71
100,1,伊拉克(Iraq),9,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,15
100,1,巴林(Bahrain),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,南葉門(South Yemen),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,沙烏地阿拉伯(Saudi Arabia),45,10,5,0,6,2,1,0,0,0,0,0,0,0,5,7,81
100,1,科威特(Kuwait),10,3,0,1,4,0,0,0,0,0,0,0,0,0,1,0,19
100,1,卡達(Qatar),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100,1,阿曼(Oman),5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,11
100,1,以色列(Israel),240,15,23,10,25,8,6,2,4,0,0,0,0,0,3,0,336
100,1,約旦(Jordan),16,0,0,0,11,1,0,0,2,0,0,0,0,0,5,1,36
100,1,敘利亞(Syria),8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
100,1,黎巴嫩(Lebanon),9,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,17
100,1,阿拉伯聯合大公國(UAE),31,1,2,4,3,1,0,0,0,0,0,0,0,0,3,0,45
100,1,葉門(Yemen),4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
100,1,土耳其(Turkey),111,8,5,2,26,3,0,0,2,0,0,0,0,0,22,2,181
100,1,賽普勒斯(Cyprus),2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,10
100,1,阿富汗(Afghanistan),7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,13
100,1,非洲地區(Africa),268,73,38,28,111,77,10,5,22,5,0,0,0,0,48,12,697
100,1,埃及(Egypt),34,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,43
100,1,摩洛哥(Morocco),3,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,9
100,1,阿爾及利亞(Algeria),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
100,1,突尼西亞(Tunisia),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,1,"利比亞(Libya
)",4,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,8
100,1,蘇丹(Sudan),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,1,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,南非(S. Africa),146,63,31,25,68,68,0,0,5,1,0,0,0,0,23,7,437
100,1,象牙海岸(Cote D'ivoire),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
100,1,奈及利亞(Nigeria),17,3,1,0,8,0,4,1,1,0,0,0,0,0,3,1,39
100,1,賴比瑞亞(Liberia),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,幾內亞(Guinea),0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
100,1,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,剛果共和國(Congo),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100,1,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,波札那(Botswana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,喀麥隆(Cameroon),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,查德(Chad),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,衣索匹亞(Ethiopia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,甘比亞(Gambia),1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5
100,1,迦納(Ghana),4,1,0,0,2,0,0,0,0,0,0,0,0,0,13,0,20
100,1,肯亞(Kenya),3,0,0,0,2,1,0,0,0,1,0,0,0,0,2,2,11
100,1,賴索托(Lesotho),0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
100,1,馬拉加西(Madagascar),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,模里西斯(Mauritius),5,0,3,2,8,3,2,0,0,0,0,0,0,0,0,1,24
100,1,馬利(Mali),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,馬拉威(Malawi),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
100,1,莫三鼻克(Mozambique),29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
100,1,尼日(Niger),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,盧安達(Rwanda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,塞內加爾(Senegal),1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5
100,1,獅子山(Sierra Leone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,坦桑尼亞(Tanzania),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100,1,烏干達(Uganda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,尚比亞(Zambia),0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4
100,1,多哥(Togolese Republic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,辛巴威(Zimbabwe),2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
100,1,史瓦濟蘭(Swaziland),0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,5
100,1,布吉納法索(Burkina Faso),2,0,0,0,1,1,1,1,11,1,0,0,0,0,1,0,19
100,1,貝南(Benin),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,赤道幾內亞(Equatorial Guinea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,維德角島(Cape Verde),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,吉布地(Djibouti),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,西撒哈拉(Saharaui),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,幾內亞比索(Guinea Bissau),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,葛摩(Comoros),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,留尼旺(Reunion),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,1,聖多美及普林西比(Sao Tome & Principe),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
100,1,美洲地區(Americas),10576,1440,5593,4386,7011,5832,253,78,265,235,0,0,0,0,900,567,37136
100,1,美國(USA),9410,1223,4072,3015,5919,5013,202,57,169,127,0,0,0,0,710,430,30347
100,1,加拿大(Canada),939,185,1361,1228,911,668,35,13,17,18,0,0,0,0,113,84,5572
100,1,百慕達(Bermuda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,墨西哥(Mexico),43,5,29,19,15,5,7,0,4,3,0,0,0,0,9,2,141
100,1,巴拿馬(Panama),3,1,16,10,8,2,0,0,32,43,0,0,0,0,4,7,126
100,1,巴貝多(Barbados),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,巴哈馬(Bahamas),6,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10
100,1,古巴(Cuba),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
100,1,哥斯達黎加(Costa Rica),2,0,3,0,7,7,1,0,3,1,0,0,0,0,2,2,28
100,1,多明尼加(Dominican Rep.),4,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,15
100,1,瓜地馬拉(Guatemala),0,0,4,5,7,5,0,0,3,2,0,0,0,0,5,4,35
100,1,宏都拉斯(Honduras),5,0,0,1,2,2,0,0,5,15,0,0,0,0,4,3,37
100,1,海地(Haiti),0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
100,1,牙買加(Jamaica),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
100,1,尼加拉瓜(Nicaragua),1,0,1,0,0,7,0,1,2,3,0,0,0,0,0,4,19
100,1,薩爾瓦多(El Salvador),2,1,1,0,1,2,0,0,6,3,0,0,0,0,0,0,16
100,1,千里達及托貝哥(Trinidad),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,聖文森(Saint Vincent),0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4
100,1,貝里斯(Belize),2,0,0,1,2,0,0,1,2,4,0,0,0,0,1,0,13
100,1,格瑞那達(Grenada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,聖露西亞(Saint Lucia),1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
100,1,聖克里斯多福(St. Christopher),0,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,9
100,1,阿根廷(Argentina),9,2,12,5,14,10,1,0,0,2,0,0,0,0,10,3,68
100,1,巴西(Brazil),86,13,62,69,70,55,0,1,10,4,0,0,0,0,15,22,407
100,1,智利(Chile),23,2,15,18,13,15,2,0,0,0,0,0,0,0,5,2,95
100,1,委內瑞拉(Venezuela),7,0,2,3,7,9,1,0,0,0,0,0,0,0,1,0,30
100,1,玻利維亞(Bolivia),0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,7
100,1,哥倫比亞(Colombia),19,3,2,2,13,9,1,0,0,0,0,0,0,0,1,0,50
100,1,厄瓜多爾(Ecuador),1,0,2,2,2,3,0,0,1,0,0,0,0,0,5,0,16
100,1,巴拉圭(Paraguay),2,0,2,3,7,12,0,2,2,2,0,0,0,0,8,2,42
100,1,秘魯(Peru),7,1,3,0,5,4,0,0,5,3,0,0,0,0,4,1,33
100,1,烏拉圭(Uruguay),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
100,1,蘇利南(Suriname),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,1,蓋亞納(Guyana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,大洋洲地區(Oceania),851,160,1760,1631,1158,816,84,28,25,20,0,0,0,0,184,122,6839
100,1,澳洲(Australia),711,125,1569,1466,929,678,68,24,20,15,0,0,0,0,140,97,5842
100,1,紐西蘭(New Zealand),134,34,186,160,216,131,12,3,2,2,0,0,0,0,39,18,937
100,1,裴濟(Fiji),1,1,4,3,2,1,1,0,1,0,0,0,0,0,1,0,15
100,1,諾魯(Nauru),0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4
100,1,帛琉(Palau),3,0,0,0,3,1,1,1,1,0,0,0,0,0,3,5,18
100,1,東加(Tonga),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,1,巴布亞新幾內亞(Papua New Guinea),2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7
100,1,萬那杜(Vanuatu),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100,1,馬紹爾(Marshall),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
100,1,大溪地(Tahiti),0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
100,1,密克羅尼西亞(Micronesian),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,歐洲地區(Europe),6638,734,2231,1319,1893,1058,185,33,198,132,0,0,0,0,627,291,15339
100,1,比利時(Belgium),124,11,42,19,40,21,7,1,6,1,0,0,0,0,10,6,288
100,1,法國(France),883,120,228,109,311,163,19,3,51,48,0,0,0,0,89,34,2058
100,1,德國(Germany),1708,127,349,162,409,218,40,6,43,19,0,0,0,0,89,40,3210
100,1,義大利(Italy),481,36,103,41,93,44,23,3,7,3,0,0,0,0,44,12,890
100,1,荷蘭(Netherlands),487,44,170,108,121,90,10,1,12,3,0,0,0,0,32,29,1107
100,1,英國(U.K.),1326,186,743,476,420,199,42,7,16,6,0,0,0,0,89,71,3581
100,1,西班牙(Spain),136,24,48,18,72,30,6,0,11,4,0,0,0,0,24,4,377
100,1,瑞典(Sweden),259,24,69,32,51,44,8,3,10,8,0,0,0,0,15,4,527
100,1,瑞士(Switzerland),217,11,77,37,69,39,4,1,3,1,0,0,0,0,15,4,478
100,1,挪威(Norway),72,8,24,21,10,11,2,0,0,1,0,0,0,0,8,6,163
100,1,丹麥(Denmark),149,16,43,21,32,20,1,1,1,2,0,0,0,0,11,4,301
100,1,愛爾蘭(Ireland),69,7,26,13,23,7,1,0,2,0,0,0,0,0,9,3,160
100,1,冰島(Iceland),6,2,5,2,0,0,0,0,0,0,0,0,0,0,2,2,19
100,1,葡萄牙(Portugal),44,12,70,80,18,11,4,0,0,1,0,0,0,0,8,2,250
100,1,芬蘭(Finland),117,7,27,7,8,5,1,1,1,3,0,0,0,0,4,1,182
100,1,奧地利(Austria),156,14,47,48,68,54,2,0,7,3,0,0,0,0,20,9,428
100,1,南斯拉夫(Yugoslavia),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,希臘(Greece),28,4,2,1,8,1,0,0,0,1,0,0,0,0,13,4,62
100,1,馬爾他(Malta),2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6
100,1,盧森堡(Luxembourg),10,0,1,1,1,2,0,0,1,0,0,0,0,0,1,1,18
100,1,摩納哥(Monaco),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,安道爾(Andorra),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,列支敦斯登(Liechtenstein),2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100,1,白俄羅斯(Belarus),17,0,0,0,2,3,0,0,1,0,0,0,0,0,4,1,28
100,1,烏克蘭(Ukraine ),16,4,4,6,11,6,0,0,2,1,0,0,0,0,26,4,80
100,1,教廷(Holy See),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100,1,克羅埃西亞(Croatia),10,0,2,2,0,0,0,0,3,1,0,0,0,0,7,0,25
100,1,波士尼亞(Bosnia),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
100,1,愛沙尼亞(Estonia),3,1,6,3,0,0,0,0,0,0,0,0,0,0,2,2,17
100,1,立陶宛(Lithuania),4,0,1,3,0,1,0,1,0,1,0,0,0,0,0,3,14
100,1,拉脫維亞(Latvia),1,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,9
100,1,馬其頓(Macedonia),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
100,1,斯洛凡尼亞(Slovenia),12,1,14,15,6,2,0,3,0,1,0,0,0,0,2,1,57
100,1,斯洛伐克(Slovakia),13,2,19,9,10,8,0,0,2,0,0,0,0,0,3,9,75
100,1,俄羅斯(Russian Federation),125,34,44,49,45,40,10,1,5,13,0,0,0,0,34,10,410
100,1,東德(German Democratic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,波蘭(Poland),57,13,27,13,17,12,1,0,2,0,0,0,0,0,34,10,186
100,1,捷克(Czech),54,10,22,11,17,7,2,0,7,4,0,0,0,0,6,7,147
100,1,匈牙利(Hungary),20,5,12,6,19,6,2,1,2,1,0,0,0,0,2,6,82
100,1,阿爾巴尼亞(Albania),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,羅馬尼亞(Romania),10,5,0,2,1,6,0,0,0,1,0,0,0,0,7,1,33
100,1,保加利亞(Bulgaria),11,1,3,1,1,0,0,0,1,0,0,0,0,0,10,0,28
100,1,摩爾多瓦(Moldova),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,1,聖馬利諾(San Marino),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,其他未列明(Unknow),0,1,1,1,1,1,0,0,0,0,0,0,0,0,7,7,19
100,2,亞洲地區(Asia),43246,7956,111702,130773,9934,21739,2299,960,6279,6887,0,0,0,0,12833,12825,367433
100,2,日本(Japan),21967,1207,36133,38252,1905,2594,486,43,300,464,0,0,0,0,1012,626,104989
100,2,韓國(Korea),3940,432,6158,7960,788,1025,206,71,255,369,0,0,0,0,609,539,22352
100,2,北韓(DPRK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,香港(Hong Kong),3362,1220,16814,21623,1649,1221,218,149,234,283,0,0,0,0,3353,3768,53894
100,2,中國大陸(China),4217,1835,39370,45808,1399,9844,900,445,557,1066,0,0,0,0,3465,2985,111891
100,2,澳門(Macao),104,36,653,858,187,108,4,4,343,294,0,0,0,0,330,324,3245
100,2,蒙古(Mongolia),7,3,0,1,13,15,0,2,55,84,0,0,0,0,6,10,196
100,2,越南(Vietnam),740,492,192,245,345,2854,24,9,712,651,0,0,0,0,392,458,7114
100,2,泰國(Thailand),1781,291,546,842,699,954,29,22,113,201,0,0,0,0,476,192,6146
100,2,馬來西亞(Malaysia),1546,445,6431,8402,1241,1146,126,71,2936,2681,0,0,0,0,360,306,25691
100,2,新加坡(Singapore),2374,603,4193,5100,646,575,118,66,72,118,0,0,0,0,571,165,14601
100,2,菲律賓(Philippines),901,589,515,799,220,426,72,54,67,88,0,0,0,0,868,907,5506
100,2,汶萊(Brunei),2,0,88,99,11,6,0,0,0,5,0,0,0,0,2,3,216
100,2,印尼(Indonesia),512,567,427,615,299,550,34,12,446,496,0,0,0,0,875,2331,7164
100,2,柬埔寨(Cambodia),20,1,5,7,15,27,0,0,1,0,0,0,0,0,9,6,91
100,2,寮國(Laos),1,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,17
100,2,帝汶(Timor),0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
100,2,緬甸(Myanmar),17,4,2,3,31,50,0,1,2,11,0,0,0,0,13,8,142
100,2,索羅門群島(Solomon Islands),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
100,2,吐瓦魯(Tuvalu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,印度(India),941,58,29,16,185,123,53,7,80,17,0,0,0,0,245,37,1791
100,2,巴基斯坦(Pakistan),44,1,0,0,12,3,3,0,2,0,0,0,0,0,5,0,70
100,2,斯里蘭卡(Sri Lanka),9,1,2,0,3,3,1,0,4,1,0,0,0,0,2,2,28
100,2,孟加拉(Bangladesh),29,1,2,0,10,0,1,0,1,0,0,0,0,0,4,2,50
100,2,尼泊爾(Nepal),8,0,1,1,13,1,1,0,5,0,0,0,0,0,21,0,51
100,2,不丹(Bhutan ),1,0,0,0,4,0,5,2,0,0,0,0,0,0,26,2,40
100,2,馬爾地夫(Maldives),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,塞席爾(Seychelles),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,2,吉里巴斯(Kiribati),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
100,2,伊朗(Iran),46,0,0,3,7,1,1,0,5,2,0,0,0,0,7,2,74
100,2,伊拉克(Iraq),2,0,5,4,0,0,0,0,4,1,0,0,0,0,1,0,17
100,2,巴林(Bahrain),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
100,2,南葉門(South Yemen),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,沙烏地阿拉伯(Saudi Arabia),33,11,5,0,4,1,5,0,0,0,0,0,0,0,13,9,81
100,2,科威特(Kuwait),0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,8
100,2,卡達(Qatar),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,阿曼(Oman),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,2,以色列(Israel),239,5,12,4,15,14,3,0,8,1,0,0,0,0,8,3,312
100,2,約旦(Jordan),17,0,1,0,11,0,0,0,3,1,0,0,0,0,5,1,39
100,2,敘利亞(Syria),10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12
100,2,黎巴嫩(Lebanon),7,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,12
100,2,阿拉伯聯合大公國(UAE),15,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21
100,2,葉門(Yemen),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100,2,土耳其(Turkey),135,13,8,2,29,2,4,0,4,3,0,0,0,0,16,1,217
100,2,賽普勒斯(Cyprus),0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
100,2,阿富汗(Afghanistan),5,0,2,1,0,0,0,0,1,0,0,0,0,0,2,1,12
100,2,非洲地區(Africa),262,104,31,18,116,74,9,4,41,20,0,0,0,0,27,19,725
100,2,埃及(Egypt),22,0,0,0,5,1,1,0,1,0,0,0,0,0,3,0,33
100,2,摩洛哥(Morocco),3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7
100,2,阿爾及利亞(Algeria),3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6
100,2,突尼西亞(Tunisia),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,2,"利比亞(Libya
)",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100,2,蘇丹(Sudan),5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
100,2,索馬利亞(Somalia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,南非(S. Africa),184,95,28,14,86,69,1,1,7,4,0,0,0,0,11,14,514
100,2,象牙海岸(Cote D'ivoire),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,奈及利亞(Nigeria),13,1,1,0,8,0,2,0,3,0,0,0,0,0,1,1,30
100,2,賴比瑞亞(Liberia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,幾內亞(Guinea),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100,2,安哥拉(Angola),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,2,剛果共和國(Congo),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,中非共和國(Central African),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,波札那(Botswana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,喀麥隆(Cameroon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,查德(Chad),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100,2,衣索匹亞(Ethiopia),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100,2,加彭(Gabon),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,甘比亞(Gambia),0,0,0,0,0,0,1,1,11,6,0,0,0,0,0,0,19
100,2,迦納(Ghana),1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
100,2,肯亞(Kenya),5,1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,13
100,2,賴索托(Lesotho),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,馬拉加西(Madagascar),0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,6
100,2,模里西斯(Mauritius),3,1,0,1,4,2,0,0,0,0,0,0,0,0,1,0,12
100,2,馬利(Mali),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,馬拉威(Malawi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,莫三鼻克(Mozambique),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
100,2,尼日(Niger),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,盧安達(Rwanda),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,塞內加爾(Senegal),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4
